INBK,First Internet Bancorp,Finance,$184.86M
INBKL,First Internet Bancorp,Finance,n/a
FIBK,"First Interstate BancSystem, Inc.",Finance,$2.1B
FRME,First Merchants Corporation,Finance,$1.66B
FMBH,"First Mid-Illinois Bancshares, Inc.",Finance,$439.86M
FMBI,"First Midwest Bancorp, Inc.",Finance,$2.64B
FNWB,First Northwest Bancorp,Finance,$193.25M
FSFG,"First Savings Financial Group, Inc.",Finance,$121.07M
FSLR,"First Solar, Inc.",Technology,$4.03B
FSBK,First South Bancorp Inc,Finance,$159.14M
FAAR,First Trust Alternative Absolute Return Strategy ETF,n/a,$7.16M
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,n/a,$45.23M
BICK,First Trust BICK Index Fund,n/a,$161M
FBZ,First Trust Brazil AlphaDEX Fund,n/a,$25.18M
FCAL,First Trust California Municipal High income ETF,n/a,n/a
FCAN,First Trust Canada AlphaDEX Fund,n/a,$5.74M
FTCS,First Trust Capital Strength ETF,n/a,$431.49M
FCEF,First Trust CEF Income Opportunity ETF,n/a,$31.16M
FCA,First Trust China AlphaDEX Fund,n/a,$4.76M
SKYY,First Trust Cloud Computing ETF,n/a,$881.54M
RNDM,First Trust Developed International Equity Select ETF,n/a,$4.94M
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,n/a,$488.43M
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,n/a,$7.59M
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,n/a,$317.49M
FV,First Trust Dorsey Wright Focus 5 ETF,n/a,$2.4B
IFV,First Trust Dorsey Wright International Focus 5 ETF,n/a,$663.46M
FEM,First Trust Emerging Markets AlphaDEX Fund,n/a,$291.01M
RNEM,First Trust Emerging Markets Equity Select ETF,n/a,$5.01M
FEMB,First Trust Emerging Markets Local Currency Bond ETF,n/a,$46.28M
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,n/a,$201M
FTSM,First Trust Enhanced Short Maturity ETF,n/a,$984.07M
FEP,First Trust Europe AlphaDEX Fund,n/a,$445.28M
FEUZ,First Trust Eurozone AlphaDEX ETF,n/a,$11.74M
FGM,First Trust Germany AlphaDEX Fund,n/a,$182.18M
FTGC,First Trust Global Tactical Commodity Strategy Fund,n/a,$145.19M
FTHI,First Trust High Income ETF,n/a,$48.4M
HYLS,First Trust High Yield Long/Short ETF,n/a,$1.2B
FHK,First Trust Hong Kong AlphaDEX Fund,n/a,$7.62M
FTAG,First Trust Indxx Global Agriculture ETF,n/a,$7.29M
FTRI,First Trust Indxx Global Natural Resources Income ETF,n/a,$9.38M
FPXI,First Trust International IPO ETF,n/a,$9.44M
YDIV,First Trust International Multi-Asset Diversified Income Index,n/a,$9.93M
FJP,First Trust Japan AlphaDEX Fund,n/a,$59.58M
FEX,First Trust Large Cap Core AlphaDEX Fund,n/a,$1.54B
FTC,First Trust Large Cap Growth AlphaDEX Fund,n/a,$641.32M
RNLC,First Trust Large Cap US Equity Select ETF,n/a,$1.99M
FTA,First Trust Large Cap Value AlphaDEX Fund,n/a,$1.03B
FLN,First Trust Latin America AlphaDEX Fund,n/a,$23.99M
FTLB,First Trust Low Beta Income ETF,n/a,$6.46M
LMBS,First Trust Low Duration Opportunities ETF,n/a,$613M
FMB,First Trust Managed Municipal ETF,n/a,$144.73M
FMK,First Trust Mega Cap AlphaDEX Fund,n/a,$16.32M
FNX,First Trust Mid Cap Core AlphaDEX Fund,n/a,$687.02M
FNY,First Trust Mid Cap Growth AlphaDEX Fund,n/a,$92.58M
RNMC,First Trust Mid Cap US Equity Select ETF,n/a,$1.99M
FNK,First Trust Mid Cap Value AlphaDEX Fund,n/a,$54.68M
FAD,First Trust Multi Cap Growth AlphaDEX Fund,n/a,$101.78M
FAB,First Trust Multi Cap Value AlphaDEX Fund,n/a,$108.73M
MDIV,First Trust Multi-Asset Diversified Income Index Fund,n/a,$876.43M
MCEF,First Trust Municipal CEF Income Opportunity ETF,n/a,$12.27M
QABA,First Trust NASDAQ ABA Community Bank Index Fund,n/a,$381.08M
FTXO,First Trust Nasdaq Bank ETF,n/a,$1.06B
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,n/a,$68.82M
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,n/a,$21.5M
CIBR,First Trust NASDAQ Cybersecurity ETF,n/a,$262.93M
FTXG,First Trust Nasdaq Food & Beverage ETF,n/a,$5.95M
CARZ,First Trust NASDAQ Global Auto Index Fund,n/a,$18.43M
FTXN,First Trust Nasdaq Oil & Gas ETF,n/a,$2.65M
FTXH,First Trust Nasdaq Pharmaceuticals ETF,n/a,$2.08M
FTXD,First Trust Nasdaq Retail ETF,n/a,$1.93M
FTXL,First Trust Nasdaq Semiconductor ETF,n/a,$20.81M
FONE,First Trust NASDAQ Smartphone Index Fund,n/a,$14.55M
TDIV,First Trust NASDAQ Technology Dividend Index Fund,n/a,$701.17M
FTXR,First Trust Nasdaq Transportation ETF,n/a,$3.64M
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,n/a,$554.3M
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,n/a,$100.17M
QTEC,First Trust NASDAQ-100- Technology Index Fund,n/a,$2.01B
AIRR,First Trust RBA American Industrial Renaissance ETF,n/a,$179.13M
QINC,First Trust RBA Quality Income ETF,n/a,$27.58M
RDVY,First Trust Rising Dividend Achievers ETF,n/a,$212.97M
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,n/a,$19.65M
RFDI,First Trust RiverFront Dynamic Developed International ETF,n/a,$221.52M
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,n/a,$37.03M
RFEU,First Trust RiverFront Dynamic Europe ETF,n/a,$70.35M
FTSL,First Trust Senior Loan Fund ETF,n/a,$1.3B
FYX,First Trust Small Cap Core AlphaDEX Fund,n/a,$480.99M
FYC,First Trust Small Cap Growth AlphaDEX Fund,n/a,$106.54M
RNSC,First Trust Small Cap US Equity Select ETF,n/a,$2.01M
FYT,First Trust Small Cap Value AlphaDEX Fund,n/a,$63.76M
FKO,First Trust South Korea AlphaDEX Fund,n/a,$5.29M
FCVT,First Trust SSI Strategic Convertible Securities ETF,n/a,$51.12M
FDIV,First Trust Strategic Income ETF,n/a,$101.34M
FSZ,First Trust Switzerland AlphaDEX Fund,n/a,$189.35M
FTW,First Trust Taiwan AlphaDEX Fund,n/a,$3.64M
FIXD,First Trust TCW Opportunistic Fixed Income ETF,n/a,$50.4M
TUSA,First Trust Total US Market AlphaDEX ETF,n/a,$11.82M
FKU,First Trust United Kingdom AlphaDEX Fund,n/a,$27.14M
RNDV,First Trust US Equity Dividend Select ETF,n/a,$1.97M
FUNC,First United Corporation,Finance,$105.44M
FUSB,"First US Bancshares, Inc.",Finance,$67.21M
SVVC,"Firsthand Technology Value Fund, Inc.",n/a,$62.05M
FSV,FirstService Corporation,Finance,$2.18B
FISV,"Fiserv, Inc.",Technology,$25.87B
FIVE,"Five Below, Inc.",Consumer Services,$2.65B
FPRX,"Five Prime Therapeutics, Inc.",Health Care,$843.71M
FVE,Five Star Senior Living Inc.,Health Care,$82.49M
FIVN,"Five9, Inc.",Technology,$1.16B
FLEX,Flex Ltd.,Technology,$8.53B
FLKS,"Flex Pharma, Inc.",Health Care,$65.41M
FLXN,"Flexion Therapeutics, Inc.",Health Care,$698.67M
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,n/a,$43.03M
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,n/a,$13.19M
MBSD,FlexShares Disciplined Duration MBS Index Fund,n/a,$34.6M
ASET,FlexShares Real Assets Allocation Index Fund,n/a,$3.37M
ESGG,FlexShares STOXX Global ESG Impact Index Fund,n/a,$8.59M
ESG,FlexShares STOXX US ESG Impact Index Fund,n/a,$8.55M
QLC,FlexShares US Quality Large Cap Index Fund,n/a,$23.64M
FPAY,"FlexShopper, Inc.",Technology,$22.47M
FLXS,"Flexsteel Industries, Inc.",Consumer Durables,$427.96M
FLIR,"FLIR Systems, Inc.",Capital Goods,$4.65B
FLDM,Fluidigm Corporation,Capital Goods,$111.78M
FFIC,Flushing Financial Corporation,Finance,$813.34M
FNBG,FNB Bancorp,Finance,$199.44M
FOMX,Foamix Pharmaceuticals Ltd.,Consumer Durables,$197.28M
FOGO,"Fogo de Chao, Inc.",Consumer Services,$383.69M
FONR,Fonar Corporation,Health Care,$178.5M
FRSX,Foresight Autonomous Holdings Ltd.,Technology,$730.63M
FH,FORM Holdings Corp.,Miscellaneous,$29.94M
FORM,"FormFactor, Inc.",Technology,$858.25M
FORTY,Formula Systems (1985) Ltd.,Technology,$559.55M
FORR,"Forrester Research, Inc.",Consumer Services,$699.76M
FRTA,"Forterra, Inc.",Capital Goods,$515.04M
FTNT,"Fortinet, Inc.",Technology,$6.68B
FBIO,"Fortress Biotech, Inc.",Health Care,$232.03M
FMCI,Forum Merger Corporation,Finance,$216.87M
FMCIR,Forum Merger Corporation,Finance,n/a
FMCIU,Forum Merger Corporation,Finance,n/a
FMCIW,Forum Merger Corporation,Finance,n/a
FWRD,Forward Air Corporation,Transportation,$1.61B
FORD,"Forward Industries, Inc.",Consumer Non-Durables,$9.29M
FWP,Forward Pharma A/S,Health Care,$963.97M
FOSL,"Fossil Group, Inc.",Consumer Non-Durables,$475.43M
FMI,"Foundation Medicine, Inc.",Health Care,$1.34B
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,$1.32B
FRAN,Francesca&#39;s Holdings Corporation,Consumer Services,$392.21M
FELE,"Franklin Electric Co., Inc.",Consumer Durables,$1.88B
FKLYU,"Frankly, Inc.",n/a,n/a
FRED,"Fred&#39;s, Inc.",Consumer Services,$243.34M
RAIL,"Freightcar America, Inc.",Capital Goods,$216.98M
FEIM,"Frequency Electronics, Inc.",Capital Goods,$82.5M
FRPT,"Freshpet, Inc.",Consumer Non-Durables,$535.6M
FTEO,"FRONTEO, Inc.",n/a,$284.41M
FTR,Frontier Communications Corporation,Public Utilities,$1.3B
FTRPR,Frontier Communications Corporation,Public Utilities,n/a
FRPH,"FRP Holdings, Inc.",Finance,$457.79M
FSBW,"FS Bancorp, Inc.",Finance,$134.23M
FSBC,"FSB Bancorp, Inc.",Finance,$28.45M
FTD,"FTD Companies, Inc.",Consumer Services,$534.69M
FTEK,"Fuel Tech, Inc.",Capital Goods,$19.03M
FCEL,"FuelCell Energy, Inc.",Miscellaneous,$72.68M
FLGT,"Fulgent Genetics, Inc.",Health Care,$110.75M
FORK,Fuling Global Inc.,Consumer Non-Durables,$52M
FLL,"Full House Resorts, Inc.",Consumer Services,$56.02M
FULT,Fulton Financial Corporation,Finance,$3.31B
FSNN,"Fusion Telecommunications International, Inc.",Technology,$32.05M
FTFT,Future FinTech Group Inc.,Consumer Non-Durables,$12.21M
FFHL,"Fuwei Films (Holdings) Co., Ltd.",Capital Goods,$10.12M
WILC,"G. Willi-Food International,  Ltd.",Consumer Non-Durables,$99.31M
GTHX,"G1 Therapeutics, Inc.",Health Care,$588.47M
FOANC,Gabelli NextShares Trust,n/a,n/a
MOGLC,Gabelli NextShares Trust,n/a,n/a
GAIA,"Gaia, Inc.",Consumer Services,$159.11M
GLPG,Galapagos NV,Health Care,$3.84B
GALT,Galectin Therapeutics Inc.,Health Care,$82.86M
GALE,"Galena Biopharma, Inc.",Health Care,$21.15M
GLMD,Galmed Pharmaceuticals Ltd.,Health Care,$78.12M
GLPI,"Gaming and Leisure Properties, Inc.",Consumer Services,$7.65B
GPIC,Gaming Partners International Corporation,Consumer Non-Durables,$93.95M
GRMN,Garmin Ltd.,Capital Goods,$9.59B
GARS,Garrison Capital Inc.,n/a,$133.37M
GDS,GDS Holdings Limited,Technology,$811.31M
GEMP,Gemphire Therapeutics Inc.,Health Care,$137.91M
GENC,Gencor Industries Inc.,Capital Goods,$232.47M
GNCMA,"General Communication, Inc.",Public Utilities,$1.3B
GFN,General Finance Corporation,Technology,$127.16M
GFNCP,General Finance Corporation,Technology,n/a
GFNSL,General Finance Corporation,Technology,n/a
GENE,Genetic Technologies Ltd,Health Care,$13.8M
GNUS,"Genius Brands International, Inc.",Consumer Services,$19.28M
GNMK,"GenMark Diagnostics, Inc.",Health Care,$530.67M
GNCA,"Genocea Biosciences, Inc.",Health Care,$146.51M
GHDX,"Genomic Health, Inc.",Health Care,$1.1B
GNTX,Gentex Corporation,Capital Goods,$5.33B
THRM,Gentherm Inc,Capital Goods,$1.39B
GEOS,Geospace Technologies Corporation,Capital Goods,$179.83M
GABC,"German American Bancorp, Inc.",Finance,$785.33M
GERN,Geron Corporation,Health Care,$453.65M
GEVO,"Gevo, Inc.",Basic Industries,$9.5M
ROCK,"Gibraltar Industries, Inc.",Capital Goods,$1.13B
GIGM,GigaMedia Limited,Technology,$33.38M
GIGA,Giga-tronics Incorporated,Capital Goods,$7.94M
GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,$1.13B
GILT,Gilat Satellite Networks Ltd.,Technology,$292.93M
GILD,"Gilead Sciences, Inc.",Health Care,$90.79B
GBCI,"Glacier Bancorp, Inc.",Finance,$2.81B
GLAD,Gladstone Capital Corporation,n/a,$251.35M
GLADO,Gladstone Capital Corporation,n/a,$56.23M
GOOD,Gladstone Commercial Corporation,Consumer Services,$537.17M
GOODM,Gladstone Commercial Corporation,Consumer Services,n/a
GOODO,Gladstone Commercial Corporation,Consumer Services,$29.34M
GOODP,Gladstone Commercial Corporation,Consumer Services,$25.87M
GAIN,Gladstone Investment Corporation,n/a,$304.45M
GAINM,Gladstone Investment Corporation,n/a,n/a
GAINN,Gladstone Investment Corporation,n/a,n/a
GAINO,Gladstone Investment Corporation,n/a,n/a
LAND,Gladstone Land Corporation,Consumer Services,$134.86M
LANDP,Gladstone Land Corporation,Consumer Services,n/a
GLBZ,Glen Burnie Bancorp,Finance,$30.36M
GBT,"Global Blood Therapeutics, Inc.",Health Care,$1.26B
GLBR,"Global Brokerage, Inc.",Finance,$12.59M
ENT,Global Eagle Entertainment Inc.,Consumer Services,$297.73M
GBLI,Global Indemnity Limited,Finance,$686.27M
GBLIL,Global Indemnity Limited,Finance,n/a
GBLIZ,Global Indemnity Limited,Finance,n/a
GPAC,Global Partner Acquisition Corp.,Health Care,$193.87M
GPACU,Global Partner Acquisition Corp.,Health Care,n/a
GPACW,Global Partner Acquisition Corp.,Health Care,n/a
SELF,"Global Self Storage, Inc.",Consumer Services,$37.34M
GSOL,Global Sources Ltd.,Consumer Services,$478.39M
GWRS,"Global Water Resources, Inc.",Public Utilities,$194.44M
KRMA,Global X Conscious Companies ETF,n/a,n/a
FINX,Global X FinTech ETF,n/a,n/a
ACTX,Global X Guru Activist ETF,n/a,n/a
BFIT,Global X Health & Wellness Thematic ETF,n/a,n/a
SNSR,Global X Internet of Things ETF,n/a,n/a
LNGR,Global X Longevity Thematic ETF,n/a,n/a
MILN,Global X Millennials Thematic ETF,n/a,$4.33M
EFAS,Global X MSCI SuperDividend EAFE ETF,n/a,n/a
QQQC,Global X NASDAQ China Technology ETF,n/a,$19.92M
BOTZ,Global X Robotics & Artificial Intelligence ETF,n/a,n/a
CATH,Global X S&P 500 Catholic Values ETF,n/a,n/a
SOCL,Global X Social Media ETF,n/a,$115.83M
ALTY,Global X SuperDividend Alternatives ETF,n/a,n/a
SRET,Global X SuperDividend REIT ETF,n/a,$3.03M
YLCO,Global X Yieldco Index ETF,n/a,$3M
GLBS,Globus Maritime Limited,Transportation,$35.09M
GLUU,Glu Mobile Inc.,Technology,$328.77M
GLYC,"GlycoMimetics, Inc.",Health Care,$363.52M
GOGO,Gogo Inc.,Consumer Services,$960.04M
GLNG,Golar LNG Limited,Consumer Services,$2.34B
GMLP,Golar LNG Partners LP,Consumer Services,$1.75B
GDEN,"Golden Entertainment, Inc.",Consumer Services,$453.81M
GOGL,Golden Ocean Group Limited,Consumer Services,$714.62M
GBDC,"Golub Capital BDC, Inc.",n/a,$1.1B
GTIM,Good Times Restaurants Inc.,Consumer Services,$43.66M
GPRO,"GoPro, Inc.",Miscellaneous,$1.15B
GSHT,"Gores Holdings II, Inc.",Finance,$400M
GSHTU,"Gores Holdings II, Inc.",Finance,n/a
GSHTW,"Gores Holdings II, Inc.",Finance,n/a
GOV,Government Properties Income Trust,Finance,$1.26B
GOVNI,Government Properties Income Trust,Finance,n/a
GPIA,GP Investments Acquisition Corp.,Consumer Durables,$215.41M
GPIAU,GP Investments Acquisition Corp.,Consumer Durables,n/a
GPIAW,GP Investments Acquisition Corp.,Consumer Durables,n/a
LOPE,"Grand Canyon Education, Inc.",Consumer Services,$3.68B
GRVY,"GRAVITY Co., Ltd.",Miscellaneous,$64.56M
FULLL,Great Elm Capital Corp.,n/a,n/a
GECC,Great Elm Capital Corp.,n/a,$124.95M
GEC,"Great Elm Capital Group, Inc. ",Technology,$80.04M
GLDD,Great Lakes Dredge & Dock Corporation,Basic Industries,$257.34M
GSBC,"Great Southern Bancorp, Inc.",Finance,$749.36M
GNBC,"Green Bancorp, Inc.",Finance,$753.15M
GRBK,"Green Brick Partners, Inc.",Capital Goods,$571.66M
GPP,Green Plains Partners LP,Basic Industries,$602.62M
GPRE,"Green Plains, Inc.",Basic Industries,$816.8M
GCBC,"Greene County Bancorp, Inc.",Finance,$218.52M
GLRE,"Greenlight Reinsurance, Ltd.",Finance,$788.08M
GSUM,Gridsum Holding Inc.,Technology,$242.94M
GRIF,"Griffin Industrial Realty, Inc.",Finance,$154.92M
GRFS,"Grifols, S.A.",Health Care,$13.96B
GRPN,"Groupon, Inc.",Technology,$2.08B
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Transportation,$2.35B
GGAL,Grupo Financiero Galicia S.A.,Finance,$5.43B
GSIT,"GSI Technology, Inc.",Technology,$165.74M
GSVC,GSV Capital Corp,n/a,$96.27M
GTXI,"GTx, Inc.",Health Care,$82.7M
GTYH,"GTY Technology Holdings, Inc.",Finance,$703.8M
GTYHU,"GTY Technology Holdings, Inc.",Finance,n/a
GTYHW,"GTY Technology Holdings, Inc.",Finance,n/a
GBNK,Guaranty Bancorp,Finance,$769.46M
GNTY,"Guaranty Bancshares, Inc.",Finance,$350.41M
GFED,"Guaranty Federal Bancshares, Inc.",Finance,$91.83M
GUID,"Guidance Software, Inc.",Technology,$217.8M
GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,$168.56M
GURE,"Gulf Resources, Inc.",Basic Industries,$73M
GPOR,Gulfport Energy Corporation,Energy,$2.58B
GWPH,GW Pharmaceuticals Plc,Health Care,$2.54B
GWGH,"GWG Holdings, Inc",Finance,$58.95M
GYRO,"Gyrodyne , LLC",Consumer Services,$31.09M
HEES,"H&E Equipment Services, Inc.",n/a,$710.78M
HLG,Hailiang Education Group Inc.,Consumer Services,$228.48M
HNRG,Hallador Energy Company,Energy,$241.59M
HALL,"Hallmark Financial Services, Inc.",Finance,$209.79M
HALO,"Halozyme Therapeutics, Inc.",Health Care,$1.82B
HBK,"Hamilton Bancorp, Inc.",Finance,$51.34M
HLNE,Hamilton Lane Incorporated,Finance,$1.04B
HBHC,Hancock Holding Company,Finance,$4.18B
HBHCL,Hancock Holding Company,Finance,n/a
HNH,Handy & Harman Ltd.,Capital Goods,$391.09M
HAFC,Hanmi Financial Corporation,Finance,$918.53M
HQCL,"Hanwha Q CELLS Co., Ltd. ",Technology,$545.22M
HONE,"HarborOne Bancorp, Inc.",Finance,$641.78M
HDNG,Hardinge Inc.,Capital Goods,$158.46M
HLIT,Harmonic Inc.,Technology,$418.76M
HRMN,Harmony Merger Corp.,Public Utilities,$148.96M
HRMNU,Harmony Merger Corp.,Public Utilities,n/a
HRMNW,Harmony Merger Corp.,Public Utilities,n/a
HBIO,"Harvard Bioscience, Inc.",Capital Goods,$86.55M
HCAP,Harvest Capital Credit Corporation,n/a,$85.21M
HCAPL,Harvest Capital Credit Corporation,n/a,n/a
HAS,"Hasbro, Inc.",Consumer Non-Durables,$13.89B
HA,"Hawaiian Holdings, Inc.",Transportation,$2.53B
HCOM,"Hawaiian Telcom Holdco, Inc.",Consumer Services,$281.94M
HWKN,"Hawkins, Inc.",Consumer Durables,$492.24M
HWBK,"Hawthorn Bancshares, Inc.",Finance,$122.02M
HAYN,"Haynes International, Inc.",Capital Goods,$454.03M
HDS,"HD Supply Holdings, Inc.",Consumer Services,$6.15B
HIIQ,"Health Insurance Innovations, Inc.",Finance,$365.54M
HCSG,"Healthcare Services Group, Inc.",Health Care,$3.35B
HQY,"HealthEquity, Inc.",Miscellaneous,$2.9B
HSTM,"HealthStream, Inc.",Technology,$798.65M
HTLD,"Heartland Express, Inc.",Transportation,$1.77B
HTLF,"Heartland Financial USA, Inc.",Finance,$1.25B
HTBX,"Heat Biologics, Inc.",Health Care,$20.91M
HEBT,"Hebron Technology Co., Ltd.",Capital Goods,$37.33M
HSII,"Heidrick & Struggles International, Inc.",Technology,$400.02M
HELE,Helen of Troy Limited,Consumer Durables,$2.51B
HMNY,Helios and Matheson Analytics Inc,Consumer Services,$14.59M
HMTV,"Hemisphere Media Group, Inc.",Consumer Services,$503.58M
HNNA,"Hennessy Advisors, Inc.",Finance,$111.12M
HSIC,"Henry Schein, Inc.",Health Care,$14.37B
HTBK,Heritage Commerce Corp,Finance,$527.99M
HFWA,Heritage Financial Corporation,Finance,$788.98M
HCCI,"Heritage-Crystal Clean, Inc.",Basic Industries,$359.32M
MLHR,"Herman Miller, Inc.",Consumer Durables,$2B
HRTX,"Heron Therapeutics, Inc.  ",Health Care,$735.65M
HSKA,Heska Corporation,Health Care,$727.9M
HIBB,"Hibbett Sports, Inc.",Consumer Services,$419.48M
SNLN,Highland/iBoxx Senior Loan ETF,n/a,$480.45M
HPJ,Highpower International Inc,Miscellaneous,$49.7M
HIHO,Highway Holdings Limited,Capital Goods,$13.84M
HIMX,"Himax Technologies, Inc.",Technology,$1.39B
HIFS,Hingham Institution for Savings,n/a,$380.35M
HSGX,Histogenics Corporation,Health Care,$38.57M
HMNF,"HMN Financial, Inc.",Finance,$80.47M
HMSY,HMS Holdings Corp,Miscellaneous,$1.52B
HOLI,"Hollysys Automation Technologies, Ltd.",Energy,$989.84M
HOLX,"Hologic, Inc.",Health Care,$12.49B
HBCP,"Home Bancorp, Inc.",Finance,$316.28M
HOMB,"Home BancShares, Inc.",Finance,$3.56B
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Finance,$49.89M
HMST,"HomeStreet, Inc.",Finance,$805.35M
HMTA,HomeTown Bankshares Corporation,Finance,$62M
HTBI,"HomeTrust Bancshares, Inc.",Finance,$464.21M
HOFT,Hooker Furniture Corporation,Consumer Durables,$470.38M
HOPE,"Hope Bancorp, Inc.",Finance,$2.53B
HFBC,"HopFed Bancorp, Inc.",Finance,$98.07M
HBNC,Horizon Bancorp (IN),Finance,$583.3M
HZNP,Horizon Pharma plc,Health Care,$2.01B
HRZN,Horizon Technology Finance Corporation,n/a,$131.52M
DAX,Horizons DAX Germany ETF,n/a,$17.15M
QYLD,Horizons NASDAQ-100 Covered Call ETF,n/a,$18.86M
HDP,"Hortonworks, Inc.",Technology,$803.2M
HPT,Hospitality Properties Trust,Consumer Services,$4.75B
TWNK,"Hostess Brands, Inc.",Consumer Non-Durables,$2.1B
TWNKW,"Hostess Brands, Inc.",Consumer Non-Durables,n/a
HMHC,Houghton Mifflin Harcourt Company,Consumer Services,$1.47B
HWCC,Houston Wire & Cable Company,Consumer Non-Durables,$96.51M
HOVNP,Hovnanian Enterprises Inc,Capital Goods,$35M
HBMD,"Howard Bancorp, Inc.",Finance,$189.96M
HSNI,"HSN, Inc.",Consumer Services,$2.08B
HTGM,"HTG Molecular Diagnostics, Inc.",Capital Goods,$25.75M
HUBG,"Hub Group, Inc.",Transportation,$1.29B
HSON,"Hudson Global, Inc.",Technology,$41.65M
HDSN,"Hudson Technologies, Inc.",Consumer Durables,$369.7M
HUNT,Hunter Maritime Acquisition Corp.,Transportation,$42.63M
HUNTU,Hunter Maritime Acquisition Corp.,Transportation,n/a
HUNTW,Hunter Maritime Acquisition Corp.,Transportation,n/a
HBAN,Huntington Bancshares Incorporated,Finance,$14.85B
HBANN,Huntington Bancshares Incorporated,Finance,n/a
HBANO,Huntington Bancshares Incorporated,Finance,$21.98B
HBANP,Huntington Bancshares Incorporated,Finance,n/a
HURC,"Hurco Companies, Inc.",Capital Goods,$224.89M
HURN,Huron Consulting Group Inc.,Consumer Services,$930.43M
HCM,Hutchison China MediTech Limited,Health Care,$2.83B
HBP,"Huttig Building Products, Inc.",Consumer Services,$176.77M
HVBC,"HV Bancorp, Inc.",Finance,$31.6M
HYGS,Hydrogenics Corporation,Basic Industries,$146.19M
IDSY,"I.D. Systems, Inc.",Consumer Durables,$91.64M
IAC,IAC/InterActiveCorp,Consumer Services,$7.96B
IBKC,IBERIABANK Corporation,Finance,$4.17B
IBKCO,IBERIABANK Corporation,Finance,n/a
IBKCP,IBERIABANK Corporation,Finance,n/a
ICAD,icad inc.,Health Care,$69.1M
IEP,Icahn Enterprises L.P.,Capital Goods,$8.14B
ICCH,"ICC Holdings, Inc.",Finance,$55.72M
ICFI,"ICF International, Inc.",Consumer Services,$867.61M
ICHR,Ichor Holdings,Technology,$481.99M
ICLR,ICON plc,Health Care,$5.19B
ICON,"Iconix Brand Group, Inc.",Consumer Non-Durables,$360.06M
ICUI,"ICU Medical, Inc.",Health Care,$3.43B
IPWR,Ideal Power Inc.,Energy,$29.11M
INVE,"Identiv, Inc.",Technology,$59.44M
IDRA,"Idera Pharmaceuticals, Inc.",Health Care,$259.52M
IDXX,"IDEXX Laboratories, Inc.",Health Care,$14.03B
IESC,"IES Holdings, Inc.",Capital Goods,$386.49M
IROQ,"IF Bancorp, Inc.",Finance,$76.84M
IFMK,iFresh Inc.,Consumer Services,$177.81M
RXDX,"Ignyta, Inc.",Health Care,$573.36M
INFO,IHS Markit Ltd.,Technology,$17.54B
IIVI,II-VI Incorporated,Capital Goods,$2.19B
KANG,"iKang Healthcare Group, Inc.",Health Care,$817.8M
IKNX,Ikonics Corporation,Miscellaneous,$18.37M
ILG,"ILG, Inc",Finance,$3.41B
ILMN,"Illumina, Inc.",Capital Goods,$25.16B
ISNS,"Image Sensing Systems, Inc.",Capital Goods,$18.02M
IMMR,Immersion Corporation,Technology,$248.5M
ICCC,ImmuCell Corporation,Health Care,$34.42M
IMDZ,Immune Design Corp.,Health Care,$239.09M
IMNP          ,Immune Pharmaceuticals Inc.,Health Care,$29.76M
IMGN,"ImmunoGen, Inc.",Health Care,$668.33M
IMMU,"Immunomedics, Inc.",Health Care,$916.57M
IMRN,Immuron Limited,Health Care,$27.5M
IMRNW,Immuron Limited,Health Care,n/a
IPXL,"Impax Laboratories, Inc.",Health Care,$1.18B
IMPV,"Imperva, Inc.",Technology,$1.55B
PI,"Impinj, Inc.",Capital Goods,$1.02B
IMMY,"Imprimis Pharmaceuticals, Inc.",Health Care,$60.2M
INCR,"INC Research Holdings, Inc.",Health Care,$3.09B
INCY,Incyte Corporation,Health Care,$26.05B
INDB,Independent Bank Corp.,Finance,$1.82B
IBCP,Independent Bank Corporation,Finance,$459.73M
IBTX,"Independent Bank Group, Inc",Finance,$1.65B
IDSA,"Industrial Services of America, Inc.",Consumer Durables,$10.9M
INFN,Infinera Corporation,Public Utilities,$1.53B
INFI,"Infinity Pharmaceuticals, Inc.",Health Care,$78.69M
IPCC,Infinity Property and Casualty Corporation,Finance,$1.03B
III,"Information Services Group, Inc.",Consumer Services,$174.78M
IFON,InfoSonics Corp,Consumer Non-Durables,$6.59M
IMKTA,"Ingles Markets, Incorporated",Consumer Services,$617.92M
INWK,"InnerWorkings, Inc.",Consumer Durables,$614.02M
